"cust_id","mg_acc","cust_age","cust_gender","cust_income","cust_cr_score"
3460055,451100,25,"female",45300,471
2799477,292474,44,"male",53500,541
5561683,292474,41,"female",52900,624
7250768,875031,44,"female",55200,529
8682612,875031,40,"male",62000,723
3105813,387426,38,"male",55800,620
9273756,796442,45,"male",83200,676
1553032,797427,49,"male",55300,743
342026,709714,32,"female",78800,576
4292427,287610,45,"male",49300,499
2495554,287610,43,"female",55800,546
9658616,579424,47,"male",92500,811
4885512,579424,42,"female",111800,747
3112017,754123,41,"male",90900,785
7807072,124604,45,"male",76300,798
1020933,395142,61,"male",45000,647
740104,395142,56,"female",43000,499
9026789,395142,72,"male",32500,776
253540,236879,34,"male",65300,882
4909600,99494,39,"male",68700,761
8863910,266398,46,"male",46700,786
8122281,266398,44,"female",39200,809
1078568,266398,57,"male",24100,893
296501,367051,34,"male",66400,783
5586749,367051,25,"female",47400,767
7943058,739785,38,"female",66800,608
2995557,893019,35,"male",84500,823
1939127,708322,42,"male",72500,830
3310955,900435,46,"male",65100,812
325079,900435,36,"female",56000,659
1372702,706605,51,"female",66200,828
1003269,706605,42,"male",65700,778
1530082,723526,37,"male",58000,669
9571811,536956,42,"male",74500,685
1763933,672459,27,"male",63100,801
8229819,909701,52,"male",63100,882
5191248,909701,47,"female",79100,690
2696552,571209,36,"male",76600,665
8640872,571209,26,"female",55800,771
6943504,571209,49,"female",44200,570
8216819,956392,34,"male",54800,669
2622851,809785,54,"male",43400,702
7918995,809785,47,"female",31600,754
974449,809785,65,"female",26700,842
3750306,271714,53,"male",99800,576
8815047,805102,42,"male",66800,590
8084343,585414,53,"male",93200,626
3924388,542701,28,"male",51100,590
8748871,14113,36,"male",51000,704
4255975,968807,31,"male",76700,734
5333009,4086,29,"male",56900,706
4213347,701618,56,"female",64000,691
2014105,701618,48,"male",54600,750
3050593,581769,45,"male",60600,591
6144890,646260,51,"female",63500,571
755171,646260,50,"male",50100,884
7084196,862724,42,"male",63200,857
5626754,483673,34,"male",122500,734
6842168,846950,37,"female",61600,611
8110873,846950,32,"female",51500,555
4388259,81548,43,"female",73100,404
6559417,833443,43,"male",61200,768
3998445,833443,39,"female",41000,683
3526721,833443,55,"female",35000,655
8022207,920247,48,"female",58000,551
5451487,124395,38,"male",66400,707
7887871,458033,49,"male",92800,816
3946894,396178,45,"female",88200,696
2322788,119445,34,"male",99900,754
1358553,382990,30,"male",52100,893
400040,491018,33,"male",70700,654
2232180,573691,54,"female",99100,613
5143996,648154,53,"male",53500,747
3226470,648154,49,"female",70700,647
3900344,887052,44,"male",48700,840
7630334,887052,39,"female",167200,670
4175951,929819,46,"male",48100,750
4064389,929819,41,"male",53500,823
6158519,861842,34,"female",50800,475
845317,555879,54,"male",92500,867
8245341,162257,53,"male",87200,663
6775737,937025,32,"female",63100,468
8199067,435727,50,"male",63300,840
4789076,435727,41,"female",71900,502
5674146,603287,41,"male",51200,681
2880473,980439,43,"male",55600,712
1997212,51124,30,"male",70100,809
3158748,157879,41,"male",99900,898
7787496,416763,41,"male",69000,598
8446574,956559,42,"male",92200,851
8421937,474138,32,"female",54800,663
4355644,54557,31,"male",65300,836
6570199,54557,22,"male",44400,681
3490858,219755,27,"male",72200,620
5394461,838043,56,"male",84200,797
6227747,724739,51,"male",53400,817
4583312,724739,46,"female",47100,339
1497520,261626,29,"male",63300,673
7851281,693867,40,"male",47300,668
3843775,693867,34,"female",68400,588
4312332,866740,58,"female",78200,685
1708471,196140,62,"male",111300,792
777690,196140,53,"female",87200,559
5720493,237707,60,"male",83100,655
8452908,237707,51,"female",198900,658
1768283,752578,55,"male",50400,766
1516662,267941,38,"male",61400,772
5553302,281261,34,"female",63900,431
8826746,294310,62,"male",54600,813
4902316,294310,57,"female",53100,734
9558038,75930,42,"male",95000,636
4469725,485239,43,"male",66000,672
2650251,53541,30,"male",51300,624
7496759,135631,25,"male",59500,554
2317645,644072,32,"male",46500,886
1157848,644072,25,"female",35600,744
3129300,721508,37,"male",52100,696
5792623,721508,27,"female",45000,696
465954,721508,47,"male",19700,790
3223864,470877,36,"male",75300,686
800113,428114,51,"male",92700,679
2806717,799968,35,"male",52900,838
5039872,351211,35,"male",71600,633
1008807,684884,49,"male",56400,649
2736021,600063,34,"male",67800,853
5370168,529035,47,"female",87400,642
3962074,622403,46,"male",64200,695
5157627,578772,35,"male",50200,630
2346737,20340,34,"male",63300,691
9400223,971266,46,"male",68000,803
6714744,931334,44,"male",66800,519
429551,114813,41,"male",96800,796
9783916,624189,36,"female",57000,606
6461439,675989,28,"male",55500,673
9401753,490386,53,"male",65400,867
8502413,348831,53,"male",131400,638
5979186,122599,49,"male",85400,871
6581997,101874,30,"female",67600,514
2052399,316574,49,"male",145600,833
7120156,162751,34,"female",58100,697
2939026,478610,38,"male",95700,725
4727480,109870,44,"male",43200,741
5040060,109870,39,"female",70500,673
9553738,647800,46,"female",47300,677
7470452,647800,39,"male",81500,782
4345169,927871,31,"male",70600,701
9507156,133957,37,"male",70600,630
4734554,193110,35,"male",92700,770
1185739,935856,45,"male",54900,736
327754,935856,37,"female",58200,733
7527158,935856,58,"male",132000,816
486290,574685,35,"male",72800,634
4583838,811461,27,"male",75000,688
8426457,758637,34,"female",59300,669
9983327,347045,40,"male",87300,727
8534962,347045,36,"female",62100,664
2373061,30419,44,"male",68100,762
8973374,945395,55,"male",56800,795
4630440,945395,51,"female",45700,702
7628418,945395,69,"male",35800,647
5947507,67077,27,"male",51500,756
6723602,700588,63,"male",67000,701
6679829,764837,50,"female",54100,642
7568701,764837,46,"female",48900,633
8735519,859680,46,"female",86000,563
3575157,861133,58,"male",70600,820
616268,861133,57,"female",121900,703
546048,521524,29,"male",56700,782
6890097,610493,47,"male",89500,885
4998218,725532,33,"male",51400,753
2075728,725532,28,"female",71100,567
7507065,960103,39,"female",75200,720
3803310,571127,54,"male",92900,621
7524075,956327,48,"male",101400,475
4708326,956327,40,"female",70500,866
8409499,470693,38,"male",90100,748
4922217,64238,34,"female",58300,704
168021,64238,30,"female",57300,634
1915027,262961,47,"male",73100,633
1465560,788128,33,"male",57100,702
8836842,483706,28,"female",62200,462
143019,927230,39,"female",66400,527
5393194,38668,35,"male",109900,642
3360050,700443,44,"male",70900,883
322698,918476,46,"male",52300,628
4355861,918476,37,"female",67900,784
2602585,271868,42,"male",85500,641
957151,271868,38,"female",76500,673
4725367,115396,30,"male",56200,827
4025208,276916,36,"male",81200,770
1596263,58187,35,"male",73200,737
7562738,911267,47,"male",57900,663
5745334,399105,29,"male",40700,625
3279828,399105,27,"female",39100,658
8923563,399105,63,"male",30500,689
8198129,524523,37,"male",113300,736
834112,320606,39,"male",51200,713
2000242,498768,51,"female",116700,675
8102740,589341,41,"male",57100,565
6307174,583931,37,"male",41200,893
3237073,583931,33,"female",63200,531
7620181,850498,50,"male",105800,766
6535891,41472,58,"male",94800,822
5575232,41472,54,"female",75400,700
9485489,793213,30,"female",64400,360
4498549,456898,41,"male",42300,697
7477729,456898,39,"female",76800,691
6506840,180378,30,"male",61100,761
2344463,292849,44,"male",92000,564
3784257,771926,36,"male",65900,685
6218770,368575,37,"male",99400,869
1476162,380216,31,"male",53400,689
8982980,294474,58,"female",48900,447
7431198,294474,48,"male",47500,764
2588644,151999,55,"female",40600,735
6977441,151999,51,"female",39800,588
4561359,50982,48,"male",71500,662
7698528,50982,46,"female",114900,832
4122265,788719,44,"female",50400,873
2819980,652919,49,"male",179800,700
7178093,630377,44,"male",59300,474
3180911,673846,38,"female",55900,600
8519611,434244,42,"male",64600,759
2246887,434244,40,"female",52800,681
8832309,562389,48,"male",52700,492
2772808,981327,38,"male",67300,628
1069071,923262,26,"male",79000,732
875507,219208,30,"male",71800,684
8090336,175713,53,"male",94100,783
935785,523251,45,"female",45300,697
9385004,523251,39,"male",79200,609
4264198,98086,59,"male",94900,731
5866801,289938,50,"female",62800,801
9870023,289938,45,"female",47700,655
223297,591510,45,"male",68500,708
191393,299761,58,"female",65200,850
5117371,299761,52,"male",37900,886
4015586,299761,70,"male",42100,772
8911591,918763,42,"male",59800,824
8620320,159175,53,"female",82400,556
6817780,294476,26,"male",59400,671
2002554,294476,25,"female",56500,722
6002823,669449,44,"male",67800,882
5670915,669449,41,"female",54600,528
4974234,869,49,"male",76200,790
1641090,869,40,"female",104900,635
204972,645173,39,"male",108500,804
2439459,622937,48,"male",77700,517
4573347,123450,57,"male",45600,872
1447844,123450,54,"male",71400,678
6724236,548921,34,"female",74500,814
6630547,467265,48,"male",86500,743
7237156,983177,55,"male",91300,678
223865,825643,44,"male",41400,895
5454030,825643,41,"female",51100,646
6248389,26015,45,"male",69000,660
4836171,912203,39,"male",63100,710
2075045,794953,34,"male",57900,544
4198174,36802,28,"male",61600,734
4764562,593865,53,"female",56000,401
4489239,310197,58,"male",145900,835
313288,268904,32,"male",50300,695
8825082,65769,37,"male",79800,629
7558598,84908,31,"female",62000,503
4606172,79184,59,"female",53800,806
1330360,79184,55,"female",43800,644
6418818,79184,73,"male",62900,771
8330371,901930,44,"male",72800,721
9901299,888456,44,"male",54100,557
7584565,510026,51,"male",78400,687
4594870,788826,36,"female",65600,638
8608834,607640,40,"female",87800,740
400336,209049,37,"male",58500,838
6224962,98673,45,"female",74000,601
6524162,520827,48,"male",72200,897
5581051,520827,44,"female",101100,629
3137241,825903,55,"female",57600,795
1224503,825903,47,"female",50500,707
7304935,564632,39,"male",79000,630
358223,125754,46,"male",68100,669
9955018,208297,42,"male",52400,735
4506421,208297,33,"female",66500,613
5350943,219935,50,"male",56900,810
6177611,471037,45,"male",51300,785
3317948,644324,44,"male",62700,837
5030978,644324,43,"female",25700,670
5787528,644324,57,"male",25100,790
3254999,644324,54,"female",25700,678
5465063,285062,41,"male",85200,871
1324691,220605,58,"male",51300,753
4815896,220605,54,"female",59200,735
9360599,108468,33,"male",52400,748
644788,603431,46,"male",54900,816
844543,942006,43,"male",95700,721
3113112,942006,40,"female",85200,766
3986443,792290,34,"female",91300,768
6661804,480038,59,"male",84600,850
1638332,423913,35,"male",85400,770
3742871,715913,62,"male",130900,851
9903,715913,56,"female",107700,654
427872,18325,56,"male",120500,807
9434845,924978,30,"male",89400,833
1292192,114067,37,"male",160600,837
1747836,213,45,"male",50700,627
7134175,686543,48,"male",93000,812
4883825,925442,58,"female",73700,656
9674053,831918,51,"female",174900,778
7005433,278728,27,"female",54700,573
7152899,945783,49,"male",73700,632
4052850,717799,41,"male",79500,713
157601,805322,52,"male",56900,754
6590223,805322,47,"female",61800,647
2218297,532299,33,"male",71400,628
9744723,842563,48,"male",75000,568
7112053,185606,31,"male",61400,648
6879730,328916,48,"male",62800,640
7495959,660087,39,"male",83800,632
1424467,560968,38,"female",61100,506
685133,602071,41,"male",70200,804
4743360,602071,34,"female",91300,574
2348090,459867,35,"female",92200,660
9216119,648688,35,"male",41600,737
5357404,648688,31,"female",68500,372
3835539,197334,28,"male",77700,685
8282962,228785,54,"male",103800,845
4360512,157908,50,"female",55700,538
5359141,835195,29,"male",80000,814
9516081,253684,33,"male",52000,885
9981610,253684,24,"female",58200,751
9752298,327457,36,"male",74100,698
2088305,646707,30,"male",75600,825
2807051,231855,29,"male",44700,723
3148964,231855,28,"female",41400,793
8619694,241070,47,"male",43900,683
9721913,241070,39,"female",124100,556
3213771,200061,42,"female",62500,801
8898940,200061,40,"female",74300,680
7284808,200061,54,"male",58700,765
529737,30191,53,"male",82900,789
5588668,970240,57,"male",66900,551
5279172,200183,31,"male",46000,573
2824928,200183,30,"female",39000,527
1637090,59002,43,"male",59800,623
1392415,62060,50,"male",79600,526
7353522,414629,49,"male",59900,725
9352021,175626,40,"male",71900,827
6369116,175626,30,"female",117300,450
6445760,941266,51,"female",104400,770
6177854,181595,60,"male",151300,670
330883,215202,57,"male",178900,746
5494145,782993,56,"male",133000,811
1489500,411346,63,"female",68500,615
5032452,411346,57,"male",52700,762
2937475,411346,75,"male",38800,749
17941,761569,49,"female",61400,611
798276,683995,44,"female",64700,589
7370429,139255,37,"male",64300,630
4981825,627963,31,"male",80700,726
9519821,285611,40,"male",62200,672
1716985,861064,35,"male",52000,671
2808019,755612,31,"male",73300,812
2447955,755612,28,"female",98700,592
4891444,705766,54,"male",75000,664
4068179,611501,48,"male",83000,650
1523128,915031,49,"male",76800,563
1394927,293723,65,"female",159300,626
3358602,990398,46,"female",71000,499
2069958,892691,33,"male",101600,816
1749050,892691,25,"female",38900,628
2260805,892691,45,"female",90500,869
9218826,629230,58,"male",44500,669
7412876,629230,51,"female",42500,888
1099470,329243,47,"female",58800,622
3140777,796323,38,"male",58400,633
2825024,52115,43,"male",54900,629
9158525,52115,35,"female",68100,566
6829546,100189,47,"male",59000,763
8251223,445518,39,"female",73100,681
5125799,397426,47,"male",74800,652
9045482,397426,39,"female",60900,621
6521569,241463,42,"male",74800,664
1397924,599413,36,"male",58100,831
4348430,554391,42,"male",69200,884
7034567,932023,42,"male",81300,798
7824859,932023,36,"female",98600,750
1941291,147817,58,"male",90000,751
4045539,147817,56,"female",37100,681
4017784,147817,71,"male",54500,796
4992132,517340,33,"male",97800,731
4536247,159908,41,"female",72900,652
950815,884216,52,"male",86600,699
8170388,280959,36,"male",71000,606
6262963,80877,37,"male",58300,782
9115492,338323,54,"male",107500,778
9811946,496180,53,"male",44900,687
3507766,496180,49,"female",57200,802
105614,497498,56,"male",52600,597
5280702,347752,44,"female",57700,584
2220830,997791,42,"male",86400,872
6655338,260194,37,"male",66800,686
6931209,203271,35,"female",50200,580
6071407,80929,44,"female",56800,507
