"mg_acc","FSA","origin_date","property_type","purchase_price","amort_period","loan_size","interest_rate","TDS","default","Sample"
27246,"V8L",2015-01-08,"semi-detached/row/town-houses",512000,"25 years",409600,2.83,0.137033327275789,0,"Estimation"
880892,"V8L",2013-03-15,"apartment",487000,"20 years",389600,2.75,0.409399143282653,0,"Estimation"
117323,"V8L",2016-02-20,"detached",753000,"25 years",594870,1.47,0.194597120270434,NA,"Holdout"
97090,"V8L",2017-01-19,"apartment",475000,"30 years",380000,2.03,0.362916255299655,1,"Estimation"
345330,"V8L",2013-11-07,"detached",644000,"25 years",515200,2.37,0.231546925353876,0,"Estimation"
876660,"V8L",2015-10-05,"apartment",496000,"25 years",396800,1.62,0.439941394838073,1,"Estimation"
419932,"V8L",2018-07-11,"detached",595000,"25 years",464100,1.79,0.206553203468262,0,"Estimation"
175915,"V8L",2013-08-24,"apartment",441000,"30 years",352800,2.08,0.154706239667817,NA,"Holdout"
844765,"V8L",2016-02-12,"apartment",540000,"25 years",426600,1.8,0.399872052117476,1,"Estimation"
847293,"V8L",2013-05-04,"detached",864000,"25 years",691200,1.99,0.372800921105381,1,"Validation"
288619,"V8M",2014-12-28,"semi-detached/row/town-houses",446000,"25 years",356800,2.37,0.203694138238161,1,"Estimation"
414614,"V8M",2017-08-04,"apartment",423000,"25 years",334170,2.3,0.246592326200834,0,"Validation"
289723,"V8M",2017-05-23,"semi-detached/row/town-houses",438000,"25 years",337260,1.27,0.290935158528175,0,"Estimation"
825494,"V8M",2015-11-22,"apartment",502000,"25 years",381520,1.93,0.339968141296857,NA,"Holdout"
446938,"V8M",2013-08-17,"detached",649000,"30 years",519200,2.03,0.174898755512194,0,"Estimation"
986079,"V8M",2014-11-12,"semi-detached/row/town-houses",552000,"25 years",441600,1.3,0.243204318149593,1,"Estimation"
610111,"V8M",2018-03-25,"detached",1129000,"30 years",903200,1.89,0.306050216945301,0,"Validation"
418379,"V8M",2015-09-19,"apartment",486000,"25 years",388800,2.49,0.428491066721538,1,"Validation"
868266,"V8M",2016-09-20,"apartment",566000,"25 years",441480,2.05,0.339581092507529,0,"Estimation"
949271,"V8M",2018-05-16,"semi-detached/row/town-houses",473000,"20 years",378400,1.67,0.302843156779721,1,"Estimation"
550936,"V8M",2015-02-06,"detached",917000,"25 years",715260,1.99,0.245871010092279,NA,"Holdout"
850684,"V8M",2018-11-08,"apartment",373000,"30 years",298400,2.61,0.246982718015124,1,"Estimation"
51120,"V8M",2015-01-10,"detached",733000,"20 years",586400,1.61,0.263455297228309,NA,"Holdout"
38669,"V8M",2018-11-10,"semi-detached/row/town-houses",730000,"25 years",547500,2.4,0.330908191325466,0,"Validation"
707219,"V8M",2018-02-28,"semi-detached/row/town-houses",718000,"25 years",567220,2.36,0.307697465431181,NA,"Holdout"
515717,"V8M",2018-06-19,"detached",860000,"25 years",670800,1.55,0.256706568967792,1,"Validation"
209789,"V8M",2016-09-17,"semi-detached/row/town-houses",732000,"25 years",585600,2.09,0.394349170903252,1,"Estimation"
921063,"V8M",2018-01-22,"detached",1042000,"25 years",833600,1.76,0.328450161351619,1,"Estimation"
720815,"V8M",2017-10-06,"apartment",490000,"25 years",387100,2.07,0.355804082646481,1,"Validation"
166914,"V8M",2016-10-13,"detached",981000,"25 years",774990,2.68,0.286496031696779,0,"Estimation"
792077,"V8M",2011-04-16,"semi-detached/row/town-houses",656000,"25 years",524800,1.3,0.247426482423637,NA,"Holdout"
632886,"V8M",2016-11-11,"apartment",379000,"30 years",303200,1.22,0.247494376121348,1,"Estimation"
501690,"V8M",2015-04-12,"detached",1078000,"25 years",840840,2.43,0.441047424943629,0,"Estimation"
443168,"V8M",2015-04-26,"semi-detached/row/town-houses",721000,"30 years",555170,2.09,0.245205359305081,NA,"Holdout"
456189,"V8M",2017-04-30,"apartment",351000,"30 years",280800,1.72,0.244206071923523,1,"Validation"
366163,"V8M",2011-09-25,"semi-detached/row/town-houses",690000,"25 years",552000,1.56,0.28266586131393,0,"Estimation"
623510,"V8M",2016-05-29,"apartment",521000,"25 years",416800,2.53,0.273335265677405,0,"Estimation"
790867,"V8M",2014-07-08,"semi-detached/row/town-houses",667000,"25 years",500250,1.53,0.324090899624973,0,"Estimation"
68501,"V8N",2012-10-04,"detached",762000,"25 years",609600,1.78,0.195758431098488,0,"Estimation"
690113,"V8N",2018-11-15,"semi-detached/row/town-houses",641000,"25 years",506390,1.63,0.181168490961986,1,"Estimation"
612329,"V8N",2017-08-29,"semi-detached/row/town-houses",553000,"30 years",436870,1.94,0.275988226049828,0,"Estimation"
940657,"V8N",2017-08-10,"semi-detached/row/town-houses",658000,"25 years",526400,1.42,0.339972247091834,0,"Estimation"
804013,"V8N",2017-07-14,"semi-detached/row/town-houses",624000,"30 years",499200,1.94,0.381568237450655,NA,"Holdout"
338500,"V8N",2013-05-26,"apartment",383000,"25 years",306400,2.23,0.274742434128056,0,"Estimation"
470693,"V8N",2012-05-30,"semi-detached/row/town-houses",879000,"25 years",703200,1.34,0.334514595565129,0,"Estimation"
995679,"V8N",2018-01-17,"semi-detached/row/town-houses",608000,"25 years",486400,2.54,0.372298772520149,0,"Validation"
193445,"V8N",2018-07-16,"semi-detached/row/town-houses",574000,"25 years",430500,1.64,0.207821536011816,0,"Estimation"
627075,"V8N",2017-02-03,"semi-detached/row/town-houses",713000,"25 years",570400,1.67,0.272069925762729,0,"Estimation"
732318,"V8N",2016-07-10,"semi-detached/row/town-houses",619000,"30 years",495200,3.08,0.431649119174137,1,"Validation"
216233,"V8N",2017-07-30,"detached",1151000,"25 years",805700,2.23,0.412595763770785,0,"Estimation"
725927,"V8N",2018-02-23,"detached",762000,"25 years",609600,2.27,0.239921888422484,NA,"Holdout"
631590,"V8N",2013-09-24,"detached",1078000,"25 years",840840,1.86,0.314302713755329,0,"Validation"
816144,"V8N",2017-10-15,"detached",1026000,"20 years",810540,2.14,0.368241065998905,NA,"Holdout"
882494,"V8N",2016-05-10,"apartment",558000,"25 years",435240,2.67,0.424780600321798,1,"Estimation"
454184,"V8N",2018-08-06,"detached",796000,"25 years",597000,1.23,0.345334932879255,1,"Validation"
707346,"V8N",2016-03-16,"semi-detached/row/town-houses",889000,"25 years",702310,1.66,0.370851592818293,0,"Estimation"
651517,"V8N",2014-11-26,"semi-detached/row/town-houses",725000,"25 years",572750,1.81,0.403439594066439,0,"Estimation"
666245,"V8N",2018-04-05,"semi-detached/row/town-houses",555000,"25 years",444000,2.37,0.327880360802388,0,"Estimation"
207414,"V8N",2015-03-14,"detached",1027000,"25 years",821600,2.19,0.342298702540791,0,"Estimation"
347752,"V8N",2012-03-18,"semi-detached/row/town-houses",556000,"25 years",444800,1.8,0.313913184459789,0,"Validation"
813938,"V8N",2016-11-13,"semi-detached/row/town-houses",763000,"20 years",602770,1.95,0.386216939139162,1,"Validation"
498099,"V8N",2016-10-27,"semi-detached/row/town-houses",655000,"25 years",524000,1.46,0.163313869768401,NA,"Holdout"
195952,"V8N",2014-07-15,"detached",1066000,"25 years",831480,2.94,0.363974670706469,0,"Estimation"
679762,"V8N",2011-02-19,"detached",785000,"25 years",628000,2.34,0.20839723329581,0,"Estimation"
717109,"V8N",2012-03-12,"detached",1249000,"25 years",999200,1.57,0.240524652921422,NA,"Holdout"
340909,"V8N",2018-01-09,"semi-detached/row/town-houses",796000,"30 years",620880,2,0.175075580870903,NA,"Holdout"
195375,"V8N",2018-04-29,"apartment",427000,"25 years",341600,1.21,0.265548232020067,0,"Estimation"
835195,"V8N",2015-12-23,"detached",845000,"25 years",650650,1.81,0.286960785672509,0,"Validation"
964114,"V8N",2018-01-23,"detached",1092000,"25 years",873600,2.03,0.329991417051074,0,"Estimation"
818018,"V8P",2016-02-21,"semi-detached/row/town-houses",794000,"25 years",619320,2.31,0.391718760608383,1,"Estimation"
501291,"V8P",2013-07-21,"semi-detached/row/town-houses",654000,"30 years",523200,2.17,0.236239592681564,0,"Estimation"
165352,"V8P",2014-11-22,"semi-detached/row/town-houses",735000,"25 years",580650,1.96,0.309830772102778,0,"Estimation"
532299,"V8P",2016-02-27,"detached",1113000,"25 years",857010,2.05,0.343009009365656,0,"Estimation"
379881,"V8P",2017-11-22,"apartment",462000,"25 years",369600,2.43,0.304082569792434,0,"Estimation"
764402,"V8P",2012-08-13,"semi-detached/row/town-houses",529000,"25 years",417910,1.6,0.314670643184946,1,"Estimation"
497900,"V8P",2017-10-11,"apartment",517000,"30 years",398090,2.56,0.345370880698756,1,"Estimation"
503954,"V8P",2017-04-20,"detached",743000,"25 years",586970,2.53,0.210809567550488,NA,"Holdout"
40204,"V8P",2016-06-21,"apartment",395000,"20 years",316000,1.54,0.383872359055843,NA,"Holdout"
344770,"V8P",2016-04-20,"semi-detached/row/town-houses",647000,"25 years",517600,1.73,0.295135931296578,1,"Estimation"
366636,"V8P",2015-07-17,"detached",910000,"25 years",728000,2.37,0.274152281649464,0,"Validation"
170125,"V8P",2017-01-01,"apartment",420000,"25 years",327600,2.03,0.394850785400739,NA,"Holdout"
964626,"V8P",2017-03-11,"apartment",388000,"25 years",310400,1.47,0.319507544709174,0,"Estimation"
89021,"V8P",2017-09-12,"apartment",440000,"20 years",330000,1.33,0.348129454844903,0,"Validation"
159000,"V8P",2013-10-15,"apartment",360000,"30 years",288000,1.41,0.224992628248002,0,"Estimation"
637840,"V8P",2016-07-25,"semi-detached/row/town-houses",631000,"25 years",504800,1.91,0.360435907595608,0,"Estimation"
275992,"V8P",2018-01-09,"semi-detached/row/town-houses",577000,"30 years",461600,2.25,0.22894520903406,NA,"Holdout"
981547,"V8P",2018-02-13,"apartment",452000,"25 years",361600,2.23,0.204952365378377,0,"Validation"
637634,"V8P",2013-04-16,"semi-detached/row/town-houses",704000,"20 years",563200,2.4,0.278343253659575,0,"Estimation"
842078,"V8P",2018-05-30,"semi-detached/row/town-houses",525000,"20 years",409500,1.82,0.269949068384395,1,"Estimation"
364187,"V8P",2012-06-10,"detached",1127000,"25 years",901600,1.96,0.306924219296023,0,"Estimation"
775547,"V8P",2015-05-05,"detached",1064000,"25 years",851200,1.35,0.30239508011531,NA,"Holdout"
588224,"V8P",2011-12-17,"detached",941000,"20 years",677520,1.81,0.430247670854111,0,"Validation"
268505,"V8P",2017-12-13,"semi-detached/row/town-houses",760000,"25 years",608000,2.23,0.325484893576289,0,"Estimation"
897687,"V8P",2016-11-21,"detached",1183000,"30 years",934570,1.99,0.298888113520723,0,"Estimation"
281201,"V8P",2017-03-24,"detached",1095000,"25 years",854100,2.63,0.302858967886356,1,"Validation"
890374,"V8P",2014-06-09,"detached",921000,"30 years",736800,2.71,0.281391826321253,NA,"Holdout"
526907,"V8R",2015-02-07,"semi-detached/row/town-houses",946000,"20 years",756800,2.07,0.271995177795507,NA,"Holdout"
365596,"V8R",2012-08-28,"semi-detached/row/town-houses",745000,"20 years",596000,1.88,0.208128788157106,0,"Validation"
259774,"V8R",2018-09-02,"apartment",770000,"30 years",608300,1.54,0.448689724413814,0,"Validation"
819082,"V8R",2018-09-26,"apartment",866000,"20 years",684140,1.62,0.399420399280899,NA,"Holdout"
79163,"V8R",2011-03-21,"semi-detached/row/town-houses",1023000,"30 years",797940,1.31,0.337423873542557,1,"Estimation"
191885,"V8R",2016-07-31,"semi-detached/row/town-houses",713000,"25 years",563270,2.09,0.430654252601227,0,"Estimation"
168703,"V8R",2016-04-26,"detached",1148000,"25 years",883960,1.85,0.371411158354424,NA,"Holdout"
963245,"V8R",2017-07-17,"apartment",652000,"25 years",521600,2.24,0.353357591354117,0,"Estimation"
105156,"V8R",2018-06-18,"apartment",579000,"25 years",445830,2.09,0.394879958180983,0,"Validation"
297656,"V8R",2011-08-10,"semi-detached/row/town-houses",877000,"25 years",701600,1.59,0.413172234571083,0,"Estimation"
431332,"V8R",2018-09-08,"detached",1235000,"25 years",938600,1.87,0.26370456888287,NA,"Holdout"
18329,"V8R",2018-03-07,"semi-detached/row/town-houses",688000,"25 years",550400,1.91,0.261726419343663,0,"Estimation"
578420,"V8R",2018-11-28,"semi-detached/row/town-houses",923000,"30 years",729170,3.17,0.416464386932529,1,"Estimation"
765803,"V8R",2018-11-03,"semi-detached/row/town-houses",787000,"25 years",629600,2.1,0.445038611593992,0,"Estimation"
809785,"V8R",2015-03-15,"detached",1297000,"25 years",1011660,1.6,0.314019477839773,0,"Estimation"
174042,"V8S",2017-07-04,"semi-detached/row/town-houses",798000,"25 years",630420,1.32,0.352576155400089,0,"Estimation"
779801,"V8S",2017-06-13,"apartment",696000,"25 years",501120,1.84,0.385858900275232,0,"Estimation"
707065,"V8S",2016-11-02,"apartment",743000,"25 years",594400,2.04,0.417865197555023,0,"Estimation"
780487,"V8S",2016-08-14,"apartment",716000,"25 years",565640,2.23,0.389988112598814,0,"Estimation"
570649,"V8S",2017-08-01,"semi-detached/row/town-houses",740000,"25 years",592000,1.24,0.229189730114703,0,"Estimation"
553503,"V8S",2016-07-25,"apartment",836000,"25 years",652080,1.8,0.419729956066846,NA,"Holdout"
142141,"V8S",2016-01-02,"apartment",843000,"25 years",665970,1.87,0.349405422794551,1,"Estimation"
218983,"V8S",2017-01-28,"semi-detached/row/town-houses",631000,"25 years",492180,1.69,0.254750921556411,NA,"Holdout"
310790,"V8S",2017-11-05,"detached",1364000,"25 years",1091200,2.15,0.364003123137449,0,"Estimation"
193599,"V8S",2018-07-12,"apartment",766000,"25 years",605140,1.8,0.347456209167224,NA,"Holdout"
591935,"V8S",2015-05-31,"detached",1394000,"25 years",1101260,2.45,0.410591192786563,NA,"Holdout"
191190,"V8S",2018-03-30,"apartment",720000,"30 years",576000,1.83,0.266254027103019,1,"Estimation"
88380,"V8S",2018-10-09,"detached",1286000,"25 years",1028800,2.85,0.438002378455428,0,"Estimation"
150450,"V8S",2018-08-01,"semi-detached/row/town-houses",1045000,"30 years",836000,2.22,0.37862375729836,0,"Estimation"
622154,"V8S",2014-04-19,"apartment",682000,"25 years",545600,2.53,0.279139191558379,NA,"Holdout"
396722,"V8T",2018-08-25,"apartment",541000,"25 years",432800,2.35,0.287092421794977,1,"Estimation"
668264,"V8T",2016-11-26,"apartment",640000,"25 years",512000,2.65,0.429081771292076,NA,"Holdout"
413562,"V8T",2017-09-15,"apartment",544000,"25 years",435200,2.08,0.325592641313192,0,"Validation"
794219,"V8T",2017-10-07,"apartment",667000,"25 years",533600,2.39,0.425340265622683,1,"Estimation"
30345,"V8T",2013-02-23,"apartment",502000,"25 years",401600,2.09,0.328916721649867,0,"Estimation"
325315,"V8T",2013-01-04,"semi-detached/row/town-houses",917000,"25 years",733600,1.35,0.429142894684171,1,"Estimation"
93223,"V8T",2017-04-28,"apartment",577000,"20 years",450060,2.12,0.182425985195765,0,"Estimation"
584079,"V8T",2014-06-17,"apartment",624000,"20 years",499200,2.18,0.187890653983841,0,"Estimation"
117677,"V8T",2012-01-01,"semi-detached/row/town-houses",588000,"25 years",464520,1.88,0.280767869931259,NA,"Holdout"
362651,"V8T",2018-07-24,"apartment",457000,"30 years",365600,2.49,0.356076211206487,1,"Validation"
598965,"V8T",2014-05-06,"apartment",528000,"30 years",417120,2.21,0.285574308027245,1,"Validation"
694567,"V8T",2015-02-01,"apartment",669000,"25 years",508440,1.95,0.20522187987806,0,"Validation"
902910,"V8T",2018-09-14,"apartment",475000,"30 years",380000,1.52,0.360888516098895,0,"Estimation"
228142,"V8T",2014-09-01,"semi-detached/row/town-houses",826000,"25 years",611240,1.41,0.307773554100796,0,"Estimation"
75876,"V8T",2018-09-30,"detached",989000,"25 years",761530,2.46,0.201004197238803,0,"Estimation"
522316,"V8T",2017-09-22,"apartment",595000,"25 years",470050,1.4,0.229146604469248,0,"Validation"
670274,"V8T",2017-07-15,"apartment",632000,"25 years",505600,1.38,0.287660470381735,0,"Validation"
902314,"V8T",2016-08-19,"apartment",587000,"30 years",457860,2.32,0.40508507625383,1,"Estimation"
916886,"V8T",2018-09-24,"apartment",534000,"30 years",427200,2.4,0.300444743257748,NA,"Holdout"
211485,"V8T",2015-09-10,"apartment",452000,"25 years",311880,2.52,0.293275269089965,0,"Validation"
883717,"V8T",2018-05-31,"apartment",581000,"25 years",458990,3.08,0.268033744144643,NA,"Holdout"
491746,"V8T",2017-10-24,"semi-detached/row/town-houses",753000,"25 years",602400,2.27,0.391508733026947,1,"Validation"
972144,"V8T",2014-10-05,"detached",1046000,"25 years",836800,1.9,0.229219485536782,0,"Validation"
413069,"V8T",2017-06-14,"detached",1016000,"25 years",782320,2.11,0.337515906677966,0,"Estimation"
434085,"V8T",2018-07-21,"semi-detached/row/town-houses",886000,"25 years",708800,2.16,0.196338130839102,NA,"Holdout"
251265,"V8T",2015-02-28,"semi-detached/row/town-houses",791000,"25 years",624890,2.18,0.433036613077725,0,"Estimation"
609084,"V8T",2016-12-18,"apartment",545000,"25 years",436000,2.34,0.362127264662641,1,"Validation"
677984,"V8T",2017-07-25,"apartment",565000,"25 years",452000,2.72,0.376214939818247,NA,"Holdout"
921081,"V8V",2017-06-25,"apartment",727000,"25 years",559790,2.26,0.229309856371032,NA,"Holdout"
241836,"V8V",2011-12-14,"apartment",683000,"25 years",539570,2.11,0.312381460702423,0,"Estimation"
348437,"V8V",2018-07-21,"apartment",493000,"25 years",389470,1.41,0.277774912528104,0,"Estimation"
382612,"V8V",2014-10-23,"detached",1033000,"25 years",733430,1.76,0.238543871371133,0,"Estimation"
523251,"V8V",2018-04-10,"apartment",602000,"25 years",475580,2.08,0.334027819786418,0,"Estimation"
382057,"V8V",2017-01-03,"apartment",702000,"25 years",554580,2.28,0.339826923534332,1,"Estimation"
795636,"V8V",2018-12-02,"apartment",496000,"25 years",391840,2.47,0.280066549619718,0,"Validation"
633807,"V8V",2016-04-21,"apartment",481000,"25 years",384800,1.38,0.220922395968101,0,"Estimation"
676089,"V8V",2014-02-16,"semi-detached/row/town-houses",741000,"30 years",577980,2.03,0.219311218293084,0,"Validation"
919903,"V8V",2016-03-17,"detached",1130000,"25 years",904000,2.09,0.386558735873558,0,"Validation"
226901,"V8V",2016-01-02,"apartment",453000,"30 years",362400,1.37,0.243362685981472,0,"Estimation"
99680,"V8V",2018-02-13,"apartment",470000,"25 years",376000,2.16,0.301008464899093,0,"Validation"
107247,"V8V",2018-02-01,"detached",788000,"25 years",630400,2.02,0.357495850724842,1,"Estimation"
261763,"V8V",2015-12-11,"apartment",495000,"25 years",391050,2.58,0.202809541117328,0,"Estimation"
96341,"V8V",2013-05-15,"apartment",503000,"25 years",402400,1.47,0.222146942879601,1,"Estimation"
51131,"V8V",2013-02-23,"apartment",553000,"25 years",442400,1.33,0.447933208008195,NA,"Holdout"
786090,"V8V",2018-09-26,"apartment",456000,"25 years",351120,2.66,0.335143726929638,NA,"Holdout"
827478,"V8V",2018-08-27,"apartment",459000,"25 years",367200,1.96,0.375558946226681,1,"Estimation"
